abspos	chromosome_name	start_position	end_position	ensembl_gene_id	hgnc_symbol	band
43478	2493936562	17	3134969	3177031	ENSG00000261848	CTD-2309O5.3	p13.3
43479	2493934947	17	3153889	3154882	ENSG00000262085	OR1P1	p13.3
43480	2493978545	17	3197519	3198448	ENSG00000172150	OR1A2	p13.3
43481	2493993779	17	3207539	3218896	ENSG00000172146	OR1A1	p13.3
43482	2494019220	17	3235703	3241614	ENSG00000255095	OR1D4	p13.3
43483	2494046638	17	3265611	3266541	ENSG00000262106	OR1D3P	p13.3
43484	2494112191	17	3276942	3386317	ENSG00000221882	OR3A2	p13.3
43485	2494075250	17	3291017	3298360	ENSG00000180090	OR3A1	p13.3
43486	2494091522	17	3309986	3311934	ENSG00000180068	OR3A4P	p13.3
43487	2494158126	17	3377527	3377602	ENSG00000267129	OR1AC1P	p13.3
43488	2494166964	17	3385930	3386874	ENSG00000180042	OR1R1P	p13.3
43489	2494178319	17	3397104	3398410	ENSG00000180016	OR1E1	p13.3
43490	2494198282	17	3411370	3424070	ENSG00000159961	OR3A3	p13.2
43491	2494213917	17	3432870	3433841	ENSG00000127780	OR1E2	p13.2
43492	2494221445	17	3439923	3441844	ENSG00000280268	RP11-147K16.3	p13.2
43493	2494257497	17	3440019	3513852	ENSG00000141255	SPATA22	p13.2
43494	2494268458	17	3472374	3503419	ENSG00000108381	ASPA	p13.2
43495	2494314810	17	3510502	3557995	ENSG00000167723	TRPV3	p13.2
43496	2494367989	17	3565444	3609411	ENSG00000196689	TRPV1	p13.2
43497	2494358966	17	3577955	3578853	ENSG00000263338	RP11-235E17.3	p13.2
43498	2494391261	17	3585149	3636249	ENSG00000262304	RP11-235E17.2	p13.2
43499	2494382578	17	3601761	3602272	ENSG00000261916	RP11-235E17.4	p13.2
43500	2494402854	17	3608262	3636322	ENSG00000197417	SHPK	p13.2
43501	2494400146	17	3619256	3619913	ENSG00000262248	RP11-235E17.5	p13.2
43502	2494429567	17	3636468	3661542	ENSG00000040531	CTNS	p13.2
43503	2494437418	17	3655621	3658092	ENSG00000262903	RP11-235E17.6	p13.2
43504	2494446351	17	3662896	3668682	ENSG00000213977	TAX1BP3	p13.2
43505	2494460190	17	3663063	3696194	ENSG00000257950	P2RX5-TAX1BP3	p13.2
43506	2494446023	17	3665220	3665702	ENSG00000240898	RP11-48B14.1	p13.2
43507	2494449803	17	3668815	3669668	ENSG00000127774	TMEM93	p13.2
43508	2494464863	17	3672199	3696404	ENSG00000083454	P2RX5	p13.2
43509	2494538497	17	3714628	3801243	ENSG00000083457	ITGAE	p13.2
43510	2494502620	17	3721628	3722488	ENSG00000262692	CTD-3195I5.3	p13.2
43511	2494505863	17	3723903	3726699	ENSG00000177602	GSG2	p13.2
43512	2494510489	17	3729361	3730493	ENSG00000262358	CTD-3195I5.4	p13.2
43513	2494604770	17	3802165	3846251	ENSG00000074356	NCBP3	p13.2
43514	2494658165	17	3860315	3894891	ENSG00000004660	CAMKK1	p13.2
43515	2494687108	17	3896592	3916500	ENSG00000108405	P2RX1	p13.2
43516	2494724729	17	3923870	3964464	ENSG00000074370	ATP2A3	p13.2
43517	2494760063	17	3977103	3981899	ENSG00000263312	RP11-459C13.1	p13.2
43518	2494854294	17	4004445	4143020	ENSG00000074755	ZZEF1	p13.2
43519	2494837378	17	4056756	4056876	ENSG00000252456	RNA5SP434	p13.2
43520	2494945801	17	4143168	4187310	ENSG00000167740	CYB5D2	p13.2
43521	2494994504	17	4163907	4263977	ENSG00000185722	ANKFY1	p13.2
43522	2494944873	17	4163910	4164713	ENSG00000263165	RP11-810M2.2	p13.2
43523	2495003521	17	4222091	4223828	ENSG00000263219	RYKP1	p13.2
43524	2495048622	17	4267691	4268430	ENSG00000274363	RP11-104O19.4	p13.2
43525	2495098505	17	4269259	4366628	ENSG00000132388	UBE2G1	p13.2
43526	2495082597	17	4301372	4302698	ENSG00000261868	RP11-104O19.2	p13.2
43527	2495144870	17	4364164	4364453	ENSG00000263882	RN7SL774P	p13.2
43528	2495241510	17	4433688	4488208	ENSG00000182557	SPNS3	p13.2
43529	2495264721	17	4481966	4486353	ENSG00000262823	RP13-580F15.2	p13.2
43530	2495279096	17	4497394	4499674	ENSG00000229782	AC118754.4	p13.2
43531	2495299498	17	4498838	4539035	ENSG00000183018	SPNS2	p13.2
43532	2495327826	17	4538897	4555631	ENSG00000132382	MYBBP1A	p13.2
43533	2495339434	17	4556927	4560818	ENSG00000167741	GGT6	p13.2
43534	2495349318	17	4565752	4571760	ENSG00000262921	RP11-141J13.3	p13.2
43535	2495352922	17	4572206	4572515	ENSG00000262519	RP11-141J13.4	p13.2
43536	2495376721	17	4583999	4608319	ENSG00000188176	SMTNL2	p13.2
43537	2495394611	17	4610449	4617650	ENSG00000261863	RP11-141J13.5	p13.2
43538	2495400362	17	4619749	4619852	ENSG00000222429	RNU6-955P	p13.2
43539	2495417160	17	4630902	4642294	ENSG00000161905	ALOX15	p13.2
43540	2495467617	17	4669774	4704337	ENSG00000141456	PELP1	p13.2
43541	2495465892	17	4673830	4696831	ENSG00000235085	AC091153.4	p13.2
43542	2495485441	17	4704230	4705529	ENSG00000244184	RP11-314A20.2	p13.2
43543	2495485578	17	4704816	4705217	ENSG00000213939	RP11-314A20.1	p13.2
43544	2495496556	17	4710489	4721499	ENSG00000141480	ARRB2	p13.2
43545	2495513081	17	4731428	4733610	ENSG00000161920	MED11	p13.2
43546	2495512625	17	4731756	4732371	ENSG00000261898	RP11-314A20.5	p13.2
43547	2495517286	17	4733526	4739922	ENSG00000161921	CXCL16	p13.2
43548	2495523629	17	4740015	4746119	ENSG00000141497	ZMYND15	p13.2
43549	2495558110	17	4771884	4783213	ENSG00000142484	TM4SF5	p13.2
43550	2495566421	17	4785285	4786433	ENSG00000182853	VMO1	p13.2
43551	2495568671	17	4787057	4789162	ENSG00000280254	RP11-81A22.4	p13.2
43552	2495570236	17	4788959	4790390	ENSG00000182327	GLTPD2	p13.2
43553	2495577885	17	4796144	4798503	ENSG00000142507	PSMB6	p13.2
43554	2495584648	17	4801159	4807013	ENSG00000262165	RP11-81A22.5	p13.2
43555	2495595827	17	4807096	4823434	ENSG00000129219	PLD2	p13.2
43556	2495646286	17	4833388	4898061	ENSG00000141503	MINK1	p13.2
43557	2495637627	17	4856757	4857374	ENSG00000230201	ATP6V0CP1	p13.2
43558	2495663707	17	4882975	4883316	ENSG00000264113	RN7SL784P	p13.2
43559	2495680986	17	4897774	4903074	ENSG00000108556	CHRNE	p13.2
43560	2495681737	17	4899418	4902932	ENSG00000205710	C17orf107	p13.2
43561	2495714225	17	4932297	4935030	ENSG00000185245	GP1BA	p13.2
43562	2495719252	17	4937130	4940251	ENSG00000108528	SLC25A11	p13.2
43563	2495723177	17	4940008	4945222	ENSG00000108523	RNF167	p13.2
43564	2495727918	17	4945652	4949061	ENSG00000108518	PFN1	p13.2
43565	2495733173	17	4948092	4957131	ENSG00000108515	ENO3	p13.2
43566	2495744111	17	4959226	4967872	ENSG00000091640	SPAG7	p13.2
43567	2495758384	17	4967992	4987652	ENSG00000108509	CAMTA2	p13.2
43568	2495748970	17	4967995	4968822	ENSG00000262429	RP5-1050D4.3	p13.2
43569	2495750298	17	4969702	4969771	ENSG00000274300	MIR6864	p13.2
43570	2495750680	17	4970086	4970150	ENSG00000278517	MIR6865	p13.2
43571	2495754328	17	4972851	4974681	ENSG00000234203	RP5-1050D4.2	p13.2
43572	2495767457	17	4986466	4987324	ENSG00000262678	RP5-1050D4.4	p13.2
43573	2495768638	17	4987706	4988446	ENSG00000262227	RP5-1050D4.5	p13.2
43574	2495773432	17	4988130	4997610	ENSG00000196388	INCA1	p13.2
43575	2495793736	17	4997948	5028401	ENSG00000129250	KIF1C	p13.2
43576	2495800215	17	5019214	5020093	ENSG00000227495	AC109333.10	p13.2
43577	2495822866	17	5032600	5052009	ENSG00000132517	SLC52A1	p13.2
43578	2495841801	17	5060356	5062123	ENSG00000262495	RP11-46I8.1	p13.2
43579	2495857457	17	5075678	5078113	ENSG00000262693	RP11-46I8.3	p13.2
43580	2495867873	17	5078248	5096374	ENSG00000180787	ZFP3	p13.2
43581	2495894890	17	5105541	5123116	ENSG00000167840	ZNF232	p13.2
43582	2495893798	17	5111468	5115004	ENSG00000234327	AC012146.7	p13.2
43583	2495926298	17	5116438	5175034	ENSG00000129204	USP6	p13.2
43584	2495907437	17	5126740	5127010	ENSG00000262855	RP11-46I8.4	p13.2
43585	2495966271	17	5179536	5191883	ENSG00000180626	ZNF594	p13.2
43586	2496000638	17	5192084	5248069	ENSG00000261879	RP11-333E1.1	p13.2
43587	2496002472	17	5208961	5234860	ENSG00000161929	SCIMP	p13.2
43588	2496021587	17	5240508	5241543	ENSG00000263164	RP11-333E1.2	p13.2
43589	2496114600	17	5282265	5385812	ENSG00000029725	RABEP1	p13.2
43590	2496171123	17	5360963	5420160	ENSG00000108559	NUP88	p13.2
43591	2496148532	17	5364315	5371626	ENSG00000263220	RP11-420A6.2	p13.2
43592	2496206820	17	5419641	5432876	ENSG00000129197	RPAIN	p13.2
43593	2496209569	17	5425139	5432876	ENSG00000263272	CTC-524C5.2	p13.2
43594	2496221365	17	5432777	5448830	ENSG00000108561	C1QBP	p13.2
43595	2496235548	17	5440912	5469060	ENSG00000005100	DHX33	p13.2
43596	2496250288	17	5469092	5470360	ENSG00000262099	CTC-524C5.5	p13.2
43597	2496259593	17	5471251	5486811	ENSG00000072849	DERL2	p13.2
43598	2496269111	17	5486285	5490814	ENSG00000167842	MIS12	p13.2
43599	2496339987	17	5499427	5619424	ENSG00000091592	NLRP1	p13.2
43600	2496292850	17	5512040	5512537	ENSG00000282980	RP11-807C20.2	p13.2
43601	2496511249	17	5730289	5731085	ENSG00000262961	CTB-162E12.1	p13.2
43602	2496632027	17	5772234	5930696	ENSG00000284837	RP11-803F22.1	p13.2
43603	2496707421	17	5772926	6080792	ENSG00000285471	RP11-960B9.3	p13.2
43604	2496871679	17	6057807	6124427	ENSG00000179314	WSCD1	p13.2
43605	2496970513	17	6189361	6190541	ENSG00000262231	RP11-960B9.2	p13.2
43606	2496987778	17	6207163	6207269	ENSG00000206618	RNU6-1264P	p13.2
43607	2497103382	17	6322413	6323228	ENSG00000262609	BTF3P14	p13.2
43608	2497195008	17	6393693	6435199	ENSG00000129221	AIPL1	p13.2
43609	2497198536	17	6417685	6418264	ENSG00000262818	RP11-636N17.1	p13.2
43610	2497228504	17	6444415	6451469	ENSG00000129195	FAM64A	p13.2
43611	2497284441	17	6451264	6556494	ENSG00000091622	PITPNM3	p13.1
43612	2497390099	17	6578148	6640927	ENSG00000198920	KIAA0753	p13.1
43613	2497381559	17	6600944	6601051	ENSG00000200914	RNA5SP435	p13.1
43614	2497419110	17	6636780	6640316	ENSG00000282936	CTC-281F24.5	p13.1
43615	2497423211	17	6640758	6644541	ENSG00000129235	TXNDC17	p13.1
43616	2497428036	17	6643315	6651634	ENSG00000108590	MED31	p13.1
43617	2497453022	17	6651718	6693202	ENSG00000256806	C17orf100	p13.1
43618	2497434798	17	6653464	6655009	ENSG00000261996	CTC-281F24.1	p13.1
43619	2497436036	17	6655440	6655509	ENSG00000264468	MIR4520-1	p13.1
43620	2497436037	17	6655449	6655502	ENSG00000283301	MIR4520-2	p13.1
43621	2497455867	17	6657034	6693577	ENSG00000274114	CTC-281F24.3	p13.1
43622	2497479702	17	6684713	6713567	ENSG00000141485	SLC13A5	p13.1
43623	2497530393	17	6749685	6749978	ENSG00000262990	CTC-281F24.2	p13.1
43624	2497530515	17	6749718	6750188	ENSG00000244283	RPL23AP73	p13.1
43625	2497546109	17	6755447	6775647	ENSG00000132530	XAF1	p13.1
43626	2497555035	17	6772831	6776116	ENSG00000279296	RP11-609D21.3	p13.1
43627	2497567224	17	6776223	6797101	ENSG00000177294	FBXO39	p13.1
43628	2497591009	17	6789133	6831761	ENSG00000167858	TEKT1	p13.1
43629	2497684546	17	6853861	6954107	ENSG00000262943	ALOX12P2	p13.1
43630	2497725054	17	6876635	7012349	ENSG00000215067	AC027763.2	p13.1
43631	2497708393	17	6927472	6928191	ENSG00000262503	RP11-530N7.2	p13.1
43632	2497747091	17	6954098	6978960	ENSG00000263316	RP11-530N7.3	p13.1
43633	2497783016	17	6985494	7019414	ENSG00000267047	RP11-589P10.7	p13.1
43634	2497775477	17	6994642	6995189	ENSG00000262089	RP11-589P10.5	p13.1
43635	2497783962	17	6996065	7010736	ENSG00000108839	ALOX12	p13.1
43636	2497794036	17	7012417	7014532	ENSG00000219200	RNASEK	p13.1
43637	2497795639	17	7012635	7017520	ENSG00000161939	RNASEK-C17orf49	p13.1
43638	2497796572	17	7014495	7017525	ENSG00000258315	C17orf49	p13.1
43639	2497798300	17	7015818	7019659	ENSG00000267532	MIR497HG	p13.1
43640	2497798220	17	7017615	7017701	ENSG00000284112	MIR195	p13.1
43641	2497798528	17	7017911	7018022	ENSG00000284027	MIR497	p13.1
43642	2497807217	17	7023020	7030290	ENSG00000161940	BCL6B	p13.1
43643	2497818660	17	7036075	7040121	ENSG00000174327	SLC16A13	p13.1
43644	2497823338	17	7041630	7043923	ENSG00000174326	SLC16A11	p13.1
43645	2497839631	17	7058934	7059204	ENSG00000262067	CTD-2545G14.2	p13.1
43646	2497857984	17	7074537	7080307	ENSG00000132514	CLEC10A	p13.1
43647	2497889073	17	7101322	7115700	ENSG00000161944	ASGR2	p13.1
43648	2497921823	17	7140930	7141592	ENSG00000213876	RPL7AP64	p13.1
43649	2497957059	17	7173431	7179564	ENSG00000141505	ASGR1	p13.1
43650	2497985358	17	7189890	7219702	ENSG00000132535	DLG4	p13.1
43651	2497972933	17	7192295	7192448	ENSG00000279812	CTD-2545G14.4	p13.1
43652	2498001761	17	7217125	7225273	ENSG00000072778	ACADVL	p13.1
43653	2498003900	17	7223297	7223379	ENSG00000199053	MIR324	p13.1
43654	2498010505	17	7225341	7234545	ENSG00000004975	DVL2	p13.1
43655	2498017937	17	7235028	7239722	ENSG00000040633	PHF23	p13.1
43656	2498021954	17	7240014	7242770	ENSG00000170296	GABARAP	p13.1
43657	2498023093	17	7240427	7244635	ENSG00000262526	CTD-2545G14.7	p13.1
43658	2498023569	17	7242200	7243814	ENSG00000279641	CTD-2545G14.6	p13.1
43659	2498028603	17	7243591	7252491	ENSG00000175826	CTDNEP1	p13.1
43660	2498035021	17	7246829	7262089	ENSG00000262302	RP1-4G17.5	p13.1
43661	2498036240	17	7251416	7259940	ENSG00000170291	ELP5	p13.1
43662	2498042505	17	7259903	7263983	ENSG00000181885	CLDN7	p13.1
43663	2498065524	17	7281667	7288257	ENSG00000181856	SLC2A4	p13.1
43664	2498064071	17	7282947	7284071	ENSG00000263342	RP1-4G17.2	p13.1
43665	2498071995	17	7288252	7294615	ENSG00000006047	YBX2	p13.1
43666	2498090293	17	7306999	7312463	ENSG00000132507	EIF5A	p13.1
43667	2498094006	17	7311324	7315564	ENSG00000132522	GPS2	p13.1
43668	2498096479	17	7312661	7319174	ENSG00000261915	RP11-542C16.2	p13.1
43669	2498103072	17	7315628	7329393	ENSG00000215041	NEURL4	p13.1
43670	2498113494	17	7330452	7335413	ENSG00000224647	AC026954.6	p13.1
43671	2498124565	17	7336529	7351478	ENSG00000072818	ACAP1	p13.1
43672	2498133978	17	7351889	7354944	ENSG00000213859	KCTD11	p13.1
43673	2498134377	17	7352687	7354944	ENSG00000263171	RP11-542C16.1	p13.1
43674	2498136733	17	7355123	7357219	ENSG00000182896	TMEM95	p13.1
43675	2498165716	17	7380534	7389774	ENSG00000174292	TNK1	p13.1
43676	2498172847	17	7389727	7394843	ENSG00000187838	PLSCR3	p13.1
43677	2498177477	17	7389734	7404097	ENSG00000262481	TMEM256-PLSCR3	p13.1
43678	2498184118	17	7402975	7404137	ENSG00000205544	TMEM256	p13.1
43679	2498192929	17	7404874	7419860	ENSG00000169992	NLGN2	p13.1
43680	2498212654	17	7420103	7444081	ENSG00000262880	RP11-104H15.7	p13.1
43681	2498201558	17	7420360	7421632	ENSG00000181323	SPEM1	p13.1
43682	2498207153	17	7425615	7427568	ENSG00000184560	C17orf74	p13.1
43683	2498211374	17	7428863	7432762	ENSG00000283439	RP11-104H15.12	p13.1
43684	2498217123	17	7435443	7437679	ENSG00000181284	TMEM102	p13.1
43685	2498217602	17	7436557	7437523	ENSG00000262624	RP11-104H15.9	p13.1
43686	2498222167	17	7438273	7444937	ENSG00000161958	FGF11	p13.1
43687	2498221805	17	7439159	7443327	ENSG00000263301	RP11-104H15.8	p13.1
43688	2498223298	17	7439506	7445966	ENSG00000272884	RP11-104H15.10	p13.1
43689	2498231946	17	7445061	7457707	ENSG00000170175	CHRNB1	p13.1
43690	2498252376	17	7459366	7484263	ENSG00000174282	ZBTB4	p13.1
43691	2498262976	17	7481332	7483496	ENSG00000259224	SLC35G6	p13.1
43692	2498280053	17	7484366	7514616	ENSG00000181222	POLR2A	p13.1
43693	2498333952	17	7548891	7557890	ENSG00000239697	TNFSF12	p13.1
43694	2498335912	17	7549099	7561601	ENSG00000248871	TNFSF12-TNFSF13	p13.1
43695	2498338594	17	7557820	7558245	ENSG00000276384	RP11-186B7.7	p13.1
43696	2498340512	17	7558292	7561608	ENSG00000161955	TNFSF13	p13.1
43697	2498347484	17	7561875	7571969	ENSG00000161956	SENP3	p13.1
43698	2498351563	17	7563287	7578715	ENSG00000277957	SENP3-EIF4A1	p13.1
43699	2498356417	17	7572706	7579005	ENSG00000161960	EIF4A1	p13.1
43700	2498357987	17	7572826	7582024	ENSG00000264772	RP11-186B7.4	p13.1
43701	2498355342	17	7574713	7574847	ENSG00000209582	SNORA48	p13.1
43702	2498357443	17	7576811	7576952	ENSG00000238917	SNORD10	p13.1
43703	2498358585	17	7577955	7578091	ENSG00000277985	SNORA67	p13.1
43704	2498361352	17	7579467	7582113	ENSG00000129226	CD68	p13.1
43705	2498363580	17	7581964	7584072	ENSG00000233223	AC113189.5	p13.1
43706	2498368721	17	7583529	7592789	ENSG00000129255	MPDU1	p13.1
43707	2498369736	17	7588178	7590170	ENSG00000129194	SOX15	p13.1
43708	2498383612	17	7591230	7614871	ENSG00000129245	FXR2	p13.1
43709	2498404226	17	7613946	7633383	ENSG00000129214	SHBG	p13.1
43710	2498407617	17	7626234	7627876	ENSG00000141504	SAT2	p13.1
43711	2498432759	17	7646627	7657768	ENSG00000129244	ATP1B2	p13.1
43712	2498455226	17	7661779	7687550	ENSG00000141510	TP53	p13.1
43713	2498475348	17	7686071	7703502	ENSG00000141499	WRAP53	p13.1
43714	2498488852	17	7705202	7711378	ENSG00000108947	EFNB3	p13.1
43715	2498556111	17	7717354	7833744	ENSG00000183914	DNAH2	p13.1
43716	2498535210	17	7754320	7754976	ENSG00000240480	RP11-199F11.1	p13.1
43717	2498627912	17	7839904	7854796	ENSG00000132510	KDM6B	p13.1
43718	2498636144	17	7855065	7856099	ENSG00000167874	TMEM88	p13.1
43719	2498651523	17	7856685	7885238	ENSG00000183011	NAA38	p13.1
43720	2498640576	17	7857746	7862282	ENSG00000182224	CYB5D1	p13.1
43721	2498643075	17	7858943	7866083	ENSG00000280046	RP11-1099M24.6	p13.1
43722	2498679345	17	7884806	7912760	ENSG00000170004	CHD3	p13.1
43723	2498686753	17	7906122	7906260	ENSG00000252835	SCARNA21	p13.1
43724	2498695362	17	7913324	7916276	ENSG00000179859	AC025335.1	p13.1
43725	2498706393	17	7921859	7929803	ENSG00000170049	KCNAB3	p13.1
43726	2498708838	17	7925931	7930622	ENSG00000262730	RP11-1099M24.7	p13.1
43727	2498711796	17	7930345	7932123	ENSG00000170043	TRAPPC1	p13.1
43728	2498721571	17	7932101	7949918	ENSG00000170037	CNTROB	p13.1
43729	2498735807	17	7954868	7955622	ENSG00000262492	RP11-1099M24.8	p13.1
43730	2498792028	17	8002594	8020339	ENSG00000132518	GUCY2D	p13.1
43731	2498795414	17	8013327	8016378	ENSG00000279174	RP11-1099M24.9	p13.1
43732	2498824637	17	8039017	8049134	ENSG00000179593	ALOX15B	p13.1
43733	2498837485	17	8056225	8057621	ENSG00000263427	RP11-599B13.3	p13.1
43734	2498848796	17	8063936	8072533	ENSG00000275011	RP11-599B13.9	p13.1
43735	2498860731	17	8072636	8087703	ENSG00000179477	ALOX12B	p13.1
43736	2498861085	17	8079482	8081565	ENSG00000214999	AC129492.6	p13.1
43737	2498868663	17	8088056	8088147	ENSG00000264005	MIR4314	p13.1
43738	2498888035	17	8095900	8119047	ENSG00000179148	ALOXE3	p13.1
43739	2498902903	17	8120590	8124092	ENSG00000179111	HES7	p13.1
43740	2498929051	17	8140472	8156506	ENSG00000179094	PER1	p13.1
43741	2498925594	17	8144994	8145071	ENSG00000284117	MIR6883	p13.1
43742	2498937457	17	8150816	8162975	ENSG00000263620	RP11-599B13.6	p13.1
43743	2498941909	17	8159149	8163546	ENSG00000220205	VAMP2	p13.1
43744	2498955380	17	8173237	8176399	ENSG00000179029	TMEM107	p13.1
43745	2498954082	17	8173454	8173587	ENSG00000200463	SNORD118	p13.1
43746	2498960374	17	8176812	8182812	ENSG00000266824	RP11-599B13.7	p13.1
43747	2498967536	17	8186945	8187004	ENSG00000283160	MIR4521	p13.1
43748	2498970182	17	8188333	8190907	ENSG00000196544	BORCS6	p13.1
43749	2498969872	17	8188933	8189688	ENSG00000279152	RP11-599B13.10	p13.1
43750	2498979842	17	8199123	8199437	ENSG00000271002	RP11-599B13.8	p13.1
43751	2498988228	17	8204733	8210600	ENSG00000178999	AURKB	p13.1
43752	2499002904	17	8220642	8224043	ENSG00000178977	LINC00324	p13.1
43753	2499017020	17	8224821	8248095	ENSG00000178971	CTC1	p13.1
43754	2499039616	17	8247618	8270491	ENSG00000178921	PFAS	p13.1
43755	2499058661	17	8277763	8278436	ENSG00000269947	RP11-849F2.9	p13.1
43756	2499072115	17	8287763	8295343	ENSG00000125434	SLC25A35	p13.1
43757	2499069856	17	8288497	8290092	ENSG00000108961	RANGRF	p13.1
43758	2499077422	17	8296505	8297216	ENSG00000271029	RP11-849F2.10	p13.1
43759	2499096940	17	8310241	8322516	ENSG00000198844	ARHGEF15	p13.1
43760	2499098962	17	8318088	8318712	ENSG00000226871	AC135178.7	p13.1
43761	2499110213	17	8329583	8329719	ENSG00000212206	RF00265	p13.1
43762	2499118789	17	8337697	8338758	ENSG00000266279	RP11-849F2.4	p13.1
43763	2499123518	17	8339864	8346048	ENSG00000184650	ODF4	p13.1
43764	2499154007	17	8365563	8381328	ENSG00000265749	RP11-849F2.5	p13.1
43765	2499153236	17	8368637	8376711	ENSG00000184619	KRBA2	p13.1
43766	2499156474	17	8368638	8383187	ENSG00000263809	RP11-849F2.7	p13.1
43767	2499160945	17	8377516	8383250	ENSG00000161970	RPL26	p13.1
43768	2499174827	17	8390704	8397826	ENSG00000189051	RNF222	p13.1
43769	2499232333	17	8413131	8490411	ENSG00000166579	NDEL1	p13.1
43770	2499333045	17	8474205	8630761	ENSG00000133026	MYH10	p13.1
43771	2499291718	17	8511125	8511188	ENSG00000252363	RNU7-43P	p13.1
43772	2499341278	17	8560471	8560962	ENSG00000270606	RP11-713H12.2	p13.1
43773	2499341965	17	8561230	8561576	ENSG00000244604	RP11-713H12.1	p13.1
43774	2499518138	17	8729934	8745219	ENSG00000161973	CCDC42	p13.1
43775	2499536394	17	8753106	8758559	ENSG00000183318	SPDYE4	p13.1
43776	2499578817	17	8797162	8799349	ENSG00000185156	MFSD6L	p13.1
43777	2499615762	17	8802723	8867677	ENSG00000276231	PIK3R6	p13.1
43778	2499702873	17	8878911	8965712	ENSG00000141506	PIK3R5	p13.1
43779	2499747045	17	8965896	8967070	ENSG00000266389	CTB-41I6.1	p13.1
43780	2499752821	17	8967523	8976995	ENSG00000265975	CTB-41I6.2	p13.1
43781	2499913333	17	9021542	9244000	ENSG00000065320	NTN1	p13.1
43782	2499955655	17	9171068	9179118	ENSG00000262966	RP11-85B7.2	p13.1
43783	2500025343	17	9244666	9244897	ENSG00000273816	RP11-85B7.5	p13.1
43784	2500194093	17	9250471	9576591	ENSG00000170310	STX8	p13.1
43785	2500074974	17	9283174	9305651	ENSG00000263708	RP11-85B7.4	p13.1
43786	2500241667	17	9452197	9470014	ENSG00000225751	AC087501.1	p13.1
43787	2500246644	17	9464742	9467422	ENSG00000262815	RP11-565F19.4	p13.1
43788	2500328481	17	9547298	9548541	ENSG00000263051	RP11-565F19.3	p13.1
